59,26,34,51,23,SEDANG
81,20,14,72,9,SEDANG
66,25,28,57,11,SEDANG
65,19,12,41,15,SEDANG
60,25,14,55,15,SEDANG
73,18,15,164,13,TIDAK SEHAT
63,26,30,61,16,SEDANG
75,15,17,187,14,TIDAK SEHAT
69,22,35,70,17,SEDANG
59,27,32,68,17,SEDANG
88,22,18,76,16,SEDANG
72,32,35,70,19,SEDANG
77,19,49,107,26,TIDAK SEHAT
73,32,70,76,28,SEDANG
69,20,20,140,25,TIDAK SEHAT
86,6,9,90,13,SEDANG
71,31,44,72,22,SEDANG
72,22,21,129,15,TIDAK SEHAT
94,6,11,72,18,SEDANG
62,31,30,77,23,SEDANG
69,21,16,93,11,SEDANG
82,5,9,74,10,SEDANG
60,31,30,55,18,SEDANG
60,14,16,169,10,TIDAK SEHAT
64,24,38,80,18,SEDANG
74,5,8,64,18,SEDANG
63,15,15,201,12,SANGAT TIDAK SEHAT
79,7,9,61,14,SEDANG
70,31,35,67,18,SEDANG
61,5,22,56,14,SEDANG
58,16,16,137,11,TIDAK SEHAT
28,3,13,115,9,TIDAK SEHAT
44,5,6,103,9,TIDAK SEHAT
51,26,36,75,19,SEDANG
72,20,20,141,11,TIDAK SEHAT
53,4,22,132,10,TIDAK SEHAT
63,36,37,84,16,SEDANG
72,4,8,75,10,SEDANG
66,22,22,215,18,SANGAT TIDAK SEHAT
55,5,6,161,14,TIDAK SEHAT
38,4,19,133,13,TIDAK SEHAT
55,22,38,94,24,SEDANG
67,16,29,208,11,SANGAT TIDAK SEHAT
71,5,9,107,11,TIDAK SEHAT
62,5,26,100,14,SEDANG
70,26,36,95,20,SEDANG
75,17,26,204,17,SANGAT TIDAK SEHAT
70,5,25,119,12,TIDAK SEHAT
96,4,10,102,10,TIDAK SEHAT
89,21,53,84,34,SEDANG
77,21,34,168,19,TIDAK SEHAT
84,7,9,87,16,SEDANG
55,5,24,86,11,SEDANG
67,30,46,64,22,SEDANG
67,19,17,138,12,TIDAK SEHAT
121,6,9,64,15,TIDAK SEHAT
77,34,34,61,19,SEDANG
78,18,16,155,12,TIDAK SEHAT
68,10,35,148,17,TIDAK SEHAT
91,5,10,109,15,TIDAK SEHAT
69,28,35,80,20,SEDANG
67,15,18,216,15,SANGAT TIDAK SEHAT
55,9,11,94,8,SEDANG
83,6,8,92,14,SEDANG
65,28,37,91,23,SEDANG
86,26,28,209,15,SANGAT TIDAK SEHAT
51,10,13,104,16,TIDAK SEHAT
94,6,9,76,22,SEDANG
75,34,37,81,19,SEDANG
47,9,11,93,16,SEDANG
85,5,9,69,9,SEDANG
62,16,12,83,10,SEDANG
61,25,22,56,15,SEDANG
95,6,8,44,11,SEDANG
74,20,13,50,11,SEDANG
52,9,12,69,9,SEDANG
55,25,20,57,10,SEDANG
92,6,9,44,10,SEDANG
45,9,10,87,20,SEDANG
66,19,14,41,12,SEDANG
63,32,19,42,12,SEDANG
95,7,8,59,13,SEDANG
72,9,15,85,10,SEDANG
69,21,16,43,15,SEDANG
61,35,25,46,17,SEDANG
120,5,9,77,20,TIDAK SEHAT
67,7,11,107,8,TIDAK SEHAT
68,21,22,83,23,SEDANG
71,30,34,72,19,SEDANG
96,4,8,67,14,SEDANG
67,24,31,90,14,SEDANG
64,5,11,86,9,SEDANG
94,5,7,55,11,SEDANG
64,5,21,78,8,SEDANG
64,31,28,68,10,SEDANG
105,5,8,73,12,TIDAK SEHAT
63,24,27,83,16,SEDANG
61,5,18,73,10,SEDANG
63,5,14,80,9,SEDANG
79,6,6,69,10,SEDANG
63,27,28,68,13,SEDANG
72,6,7,72,12,SEDANG
63,27,23,60,13,SEDANG
59,6,10,60,10,SEDANG
80,6,7,87,15,SEDANG
61,6,9,78,10,SEDANG
69,30,30,74,29,SEDANG
63,7,14,135,22,TIDAK SEHAT
113,7,8,106,19,TIDAK SEHAT
77,18,22,95,17,SEDANG
71,31,35,76,28,SEDANG
63,7,16,115,16,TIDAK SEHAT
107,6,9,93,12,TIDAK SEHAT
71,17,23,83,15,SEDANG
71,34,32,64,26,SEDANG
98,8,9,73,15,SEDANG
59,5,19,87,13,SEDANG
67,17,18,58,13,SEDANG
61,29,29,54,16,SEDANG
88,7,9,74,13,SEDANG
46,5,11,81,8,SEDANG
63,18,19,58,13,SEDANG
60,25,19,53,17,SEDANG
134,6,11,61,17,TIDAK SEHAT
51,5,14,80,11,SEDANG
70,17,20,52,18,SEDANG
65,28,30,45,19,SEDANG
106,7,8,72,13,TIDAK SEHAT
56,6,17,72,11,SEDANG
69,17,22,62,17,SEDANG
67,31,33,61,15,SEDANG
57,6,10,98,8,SEDANG
85,6,6,73,15,SEDANG
73,15,23,51,23,SEDANG
71,26,40,69,21,SEDANG
86,8,5,71,12,SEDANG
51,5,11,82,15,SEDANG
69,29,36,58,22,SEDANG
67,15,18,47,16,SEDANG
97,9,8,67,13,SEDANG
57,6,11,77,9,SEDANG
74,30,35,60,17,SEDANG
73,19,22,71,19,SEDANG
127,10,9,90,16,TIDAK SEHAT
90,20,23,101,18,TIDAK SEHAT
71,7,16,90,12,SEDANG
140,9,15,74,13,TIDAK SEHAT
71,5,34,112,11,TIDAK SEHAT
73,19,26,78,17,SEDANG
59,5,12,125,15,TIDAK SEHAT
79,12,43,120,33,TIDAK SEHAT
114,9,10,87,18,TIDAK SEHAT
79,18,32,80,19,SEDANG
73,7,21,119,23,TIDAK SEHAT
116,10,9,90,13,TIDAK SEHAT
80,23,37,87,25,SEDANG
81,20,22,73,16,SEDANG
105,9,8,88,13,TIDAK SEHAT
80,27,33,76,27,SEDANG
74,15,21,78,16,SEDANG
68,18,19,131,18,TIDAK SEHAT
86,8,5,115,13,TIDAK SEHAT
63,31,33,95,20,SEDANG
106,10,6,130,18,TIDAK SEHAT
70,14,31,126,19,TIDAK SEHAT
70,27,44,114,30,TIDAK SEHAT
48,5,12,71,7,SEDANG
77,25,41,147,29,TIDAK SEHAT
88,19,29,118,23,TIDAK SEHAT
58,5,29,94,12,SEDANG
145,10,11,74,14,TIDAK SEHAT
72,5,36,84,13,SEDANG
79,19,29,53,18,SEDANG
72,28,31,70,21,SEDANG
118,9,7,62,15,TIDAK SEHAT
62,5,22,92,11,SEDANG
66,27,37,76,28,SEDANG
74,20,19,58,18,SEDANG
62,16,18,126,17,TIDAK SEHAT
58,23,32,122,25,TIDAK SEHAT
72,9,5,62,14,SEDANG
42,5,7,72,6,SEDANG
70,16,16,128,24,TIDAK SEHAT
65,21,32,98,20,SEDANG
76,10,5,97,30,SEDANG
39,4,10,87,7,SEDANG
65,6,33,113,16,TIDAK SEHAT
110,27,40,81,26,TIDAK SEHAT
95,9,5,94,19,SEDANG
89,33,53,94,28,SEDANG
64,28,35,77,18,SEDANG
77,10,5,58,9,SEDANG
67,18,14,42,14,SEDANG
45,6,16,60,9,SEDANG
52,6,10,113,8,TIDAK SEHAT
73,10,5,64,12,SEDANG
65,17,14,57,13,SEDANG
120,9,5,60,10,TIDAK SEHAT
58,17,19,87,16,SEDANG
52,5,12,72,8,SEDANG
67,17,13,58,10,SEDANG
106,10,6,151,14,TIDAK SEHAT
77,19,17,123,20,TIDAK SEHAT
65,26,38,111,28,TIDAK SEHAT
46,6,14,99,11,SEDANG
52,6,16,141,11,TIDAK SEHAT
125,11,6,132,19,TIDAK SEHAT
90,20,25,108,29,TIDAK SEHAT
79,28,36,105,26,TIDAK SEHAT
78,18,21,290,21,SANGAT TIDAK SEHAT
71,29,34,132,25,TIDAK SEHAT
107,7,6,99,16,TIDAK SEHAT
49,9,18,93,10,SEDANG
91,14,25,283,18,SANGAT TIDAK SEHAT
70,10,35,148,17,TIDAK SEHAT
138,7,11,90,11,TIDAK SEHAT
89,30,32,108,32,TIDAK SEHAT
89,20,28,276,16,SANGAT TIDAK SEHAT
83,40,37,101,29,TIDAK SEHAT
55,9,11,94,8,SEDANG
82,18,17,288,13,SANGAT TIDAK SEHAT
148,7,10,121,12,TIDAK SEHAT
51,10,13,104,16,TIDAK SEHAT
80,28,36,88,26,SEDANG
68,16,14,234,12,SANGAT TIDAK SEHAT
150,7,9,67,8,TIDAK SEHAT
44,9,11,93,16,SEDANG
72,22,24,66,16,SEDANG
72,15,23,215,20,SANGAT TIDAK SEHAT
107,7,9,59,12,TIDAK SEHAT
72,21,33,59,19,SEDANG
52,9,12,69,9,SEDANG
68,13,21,221,19,SANGAT TIDAK SEHAT
107,7,8,100,12,TIDAK SEHAT
45,9,10,87,20,SEDANG
70,24,36,81,21,SEDANG
93,24,25,236,20,SANGAT TIDAK SEHAT
51,11,12,128,18,TIDAK SEHAT
123,7,10,94,15,TIDAK SEHAT
81,27,36,109,25,TIDAK SEHAT
72,16,21,244,18,SANGAT TIDAK SEHAT
47,9,10,112,14,TIDAK SEHAT
103,7,12,90,9,TIDAK SEHAT
71,33,40,91,35,SEDANG
77,19,17,216,20,SANGAT TIDAK SEHAT
42,8,8,95,8,SEDANG
81,7,10,81,11,SEDANG
41,25,37,60,19,SEDANG
81,23,17,51,15,SEDANG
47,8,13,72,10,SEDANG
11,26,27,55,14,SEDANG
139,10,9,62,13,TIDAK SEHAT
80,21,16,52,15,SEDANG
34,9,15,73,8,SEDANG
8,25,16,63,11,SEDANG
136,10,7,101,14,TIDAK SEHAT
9,25,38,106,19,TIDAK SEHAT
47,9,22,102,11,TIDAK SEHAT
76,26,15,92,13,SEDANG
30,8,19,146,8,TIDAK SEHAT
73,17,22,116,15,TIDAK SEHAT
6,23,36,102,25,TIDAK SEHAT
27,8,9,125,10,TIDAK SEHAT
83,11,8,109,10,TIDAK SEHAT
12,25,34,87,24,SEDANG
79,19,14,68,13,SEDANG
171,11,7,54,12,TIDAK SEHAT
86,23,19,47,19,SEDANG
38,9,21,71,10,SEDANG
32,31,32,52,26,SEDANG
98,27,18,48,22,SEDANG
46,8,24,61,12,SEDANG
33,33,31,54,16,SEDANG
51,9,16,97,8,SEDANG
81,28,14,48,15,SEDANG
74,32,22,74,17,SEDANG
121,9,8,61,9,TIDAK SEHAT
73,27,22,86,26,SEDANG
79,25,16,61,13,SEDANG
45,9,15,71,10,SEDANG
132,9,6,95,14,TIDAK SEHAT
44,8,11,88,12,SEDANG
81,25,37,87,20,SEDANG
77,18,20,66,15,SEDANG
97,9,5,77,11,SEDANG
64,22,33,82,24,SEDANG
47,9,16,75,9,SEDANG
69,15,15,67,15,SEDANG
94,10,6,68,12,SEDANG
66,23,29,61,22,SEDANG
66,15,14,45,12,SEDANG
30,9,6,64,10,SEDANG
99,9,7,59,13,SEDANG
39,9,17,73,9,SEDANG
66,27,24,57,15,SEDANG
98,9,8,75,11,SEDANG
47,9,8,78,7,SEDANG
70,19,17,58,15,SEDANG
67,23,20,67,13,SEDANG
166,9,7,71,12,TIDAK SEHAT
50,9,22,82,9,SEDANG
73,22,25,80,15,SEDANG
77,18,23,54,12,SEDANG
109,9,8,57,10,TIDAK SEHAT
45,9,14,73,11,SEDANG
70,13,17,40,8,SEDANG
69,21,27,64,11,SEDANG
35,8,5,78,6,SEDANG
53,19,10,73,14,SEDANG
65,9,6,69,6,SEDANG
56,17,8,43,6,SEDANG
39,8,25,78,11,SEDANG
72,9,13,61,9,SEDANG
41,23,14,70,10,SEDANG
66,15,15,40,9,SEDANG
8,21,13,88,16,SEDANG
75,9,9,76,9,SEDANG
33,8,6,63,5,SEDANG
58,21,9,57,7,SEDANG
33,9,11,125,7,TIDAK SEHAT
6,22,18,88,13,SEDANG
85,9,8,83,9,SEDANG
61,14,12,63,11,SEDANG
38,9,13,99,9,SEDANG
7,29,16,90,15,SEDANG
89,10,8,86,10,SEDANG
66,17,11,64,9,SEDANG
35,9,6,104,10,TIDAK SEHAT
8,23,14,95,16,SEDANG
73,10,9,89,7,SEDANG
64,15,11,72,9,SEDANG
95,9,10,62,11,SEDANG
37,9,17,91,9,SEDANG
75,21,15,44,11,SEDANG
15,24,14,63,11,SEDANG
78,10,10,94,9,SEDANG
41,23,30,93,21,SEDANG
36,9,10,88,11,SEDANG
58,15,15,69,12,SEDANG
128,11,9,104,18,TIDAK SEHAT
36,45,33,115,20,TIDAK SEHAT
57,11,27,110,15,TIDAK SEHAT
80,20,20,100,18,SEDANG
24,8,13,103,9,TIDAK SEHAT
64,15,20,99,13,SEDANG
13,22,33,98,23,SEDANG
77,10,7,93,11,SEDANG
149,11,7,52,20,TIDAK SEHAT
36,9,13,83,10,SEDANG
11,27,30,80,19,SEDANG
74,17,17,60,15,SEDANG
106,10,7,76,14,TIDAK SEHAT
33,9,16,90,7,SEDANG
34,28,27,74,18,SEDANG
67,16,13,72,11,SEDANG
18,8,8,99,7,SEDANG
77,12,7,92,13,SEDANG
76,31,15,83,19,SEDANG
64,28,25,77,16,SEDANG
128,13,9,82,20,TIDAK SEHAT
40,10,9,127,13,TIDAK SEHAT
68,40,24,77,16,SEDANG
67,20,25,61,15,SEDANG
43,9,17,97,15,SEDANG
77,26,32,70,18,SEDANG
69,15,23,66,20,SEDANG
45,10,11,89,9,SEDANG
82,26,16,71,17,SEDANG
70,33,29,72,22,SEDANG
71,17,19,112,16,TIDAK SEHAT
40,10,11,101,9,TIDAK SEHAT
54,29,33,93,26,SEDANG
84,22,25,124,16,TIDAK SEHAT
79,27,31,119,20,TIDAK SEHAT
31,10,9,119,11,TIDAK SEHAT
49,10,10,109,11,TIDAK SEHAT
78,26,31,79,21,SEDANG
77,17,21,54,18,SEDANG
74,25,27,58,19,SEDANG
69,17,16,41,12,SEDANG
37,10,20,65,11,SEDANG
69,24,18,96,21,SEDANG
33,9,14,89,8,SEDANG
71,17,18,54,12,SEDANG
45,9,23,122,13,TIDAK SEHAT
71,23,35,81,20,SEDANG
66,15,13,55,8,SEDANG
20,10,11,175,15,TIDAK SEHAT
70,27,34,137,26,TIDAK SEHAT
78,20,26,115,16,TIDAK SEHAT
29,10,10,167,9,TIDAK SEHAT
73,31,49,101,20,TIDAK SEHAT
82,26,25,91,21,SEDANG
45,10,12,79,15,SEDANG
63,15,17,78,27,SEDANG
70,30,29,67,22,SEDANG
29,10,7,144,7,TIDAK SEHAT
66,37,28,139,20,TIDAK SEHAT
84,13,6,116,25,TIDAK SEHAT
80,21,19,100,14,SEDANG
84,18,23,218,18,SANGAT TIDAK SEHAT
62,11,14,182,16,TIDAK SEHAT
131,13,6,165,29,TIDAK SEHAT
78,54,27,144,21,TIDAK SEHAT
73,15,16,219,11,SANGAT TIDAK SEHAT
59,10,25,171,12,TIDAK SEHAT
111,11,6,110,13,TIDAK SEHAT
86,20,23,224,16,SANGAT TIDAK SEHAT
178,11,7,71,14,TIDAK SEHAT
60,9,27,114,13,TIDAK SEHAT
70,14,22,244,16,SANGAT TIDAK SEHAT
100,10,6,99,15,SEDANG
47,9,11,94,16,SEDANG
11,22,36,88,20,SEDANG
101,11,6,51,13,TIDAK SEHAT
62,9,10,89,16,SEDANG
6,33,34,69,18,SEDANG
56,15,12,216,12,SANGAT TIDAK SEHAT
47,9,6,124,14,TIDAK SEHAT
71,11,5,82,12,SEDANG
6,24,31,76,15,SEDANG
68,18,20,258,17,SANGAT TIDAK SEHAT
54,9,10,115,12,TIDAK SEHAT
79,12,6,110,17,TIDAK SEHAT
6,27,34,89,27,SEDANG
95,21,45,193,19,TIDAK SEHAT
52,9,12,135,8,TIDAK SEHAT
110,11,7,74,13,TIDAK SEHAT
75,31,42,70,20,SEDANG
61,19,14,176,11,TIDAK SEHAT
102,12,7,107,14,TIDAK SEHAT
59,10,7,92,8,SEDANG
73,22,21,88,17,SEDANG
62,18,15,245,14,SANGAT TIDAK SEHAT
81,10,6,77,12,SEDANG
63,26,34,76,20,SEDANG
65,14,16,238,12,SANGAT TIDAK SEHAT
77,12,6,99,19,SEDANG
51,9,9,97,10,SEDANG
69,26,37,74,20,SEDANG
74,19,18,221,16,SANGAT TIDAK SEHAT
47,9,6,117,7,TIDAK SEHAT
86,13,6,113,23,TIDAK SEHAT
75,31,35,86,22,SEDANG
65,22,17,222,14,SANGAT TIDAK SEHAT
50,9,6,104,6,TIDAK SEHAT
63,26,32,97,22,SEDANG
62,10,7,79,25,SEDANG
71,19,17,146,15,TIDAK SEHAT
71,33,31,90,22,SEDANG
49,10,7,88,14,SEDANG
74,10,28,61,21,SEDANG
70,20,17,210,15,SANGAT TIDAK SEHAT
109,12,52,66,27,TIDAK SEHAT
51,11,17,106,12,TIDAK SEHAT
75,38,31,66,21,SEDANG
67,18,17,215,15,SANGAT TIDAK SEHAT
55,10,10,95,8,SEDANG
89,12,52,64,18,SEDANG
77,32,30,78,17,SEDANG
66,15,14,219,11,SANGAT TIDAK SEHAT
59,10,9,92,9,SEDANG
68,27,27,67,14,SEDANG
54,13,10,295,10,SANGAT TIDAK SEHAT
66,9,10,157,8,TIDAK SEHAT
36,31,34,62,17,SEDANG
46,10,9,158,9,TIDAK SEHAT
8,30,40,97,21,SEDANG
75,20,24,201,19,SANGAT TIDAK SEHAT
51,9,12,118,13,TIDAK SEHAT
6,27,40,76,27,SEDANG
59,15,23,238,15,SANGAT TIDAK SEHAT
45,9,10,93,11,SEDANG
66,19,23,212,15,SANGAT TIDAK SEHAT
43,10,11,94,7,SEDANG
58,20,16,210,15,SANGAT TIDAK SEHAT
62,13,27,89,16,SEDANG
32,9,7,89,6,SEDANG
59,16,22,238,16,SANGAT TIDAK SEHAT
33,9,8,148,8,TIDAK SEHAT
83,11,37,116,14,TIDAK SEHAT
78,23,29,205,19,SANGAT TIDAK SEHAT
43,9,10,163,9,TIDAK SEHAT
92,12,52,97,15,SEDANG
73,34,33,73,19,SEDANG
63,17,21,288,16,SANGAT TIDAK SEHAT
67,12,32,143,16,TIDAK SEHAT
37,10,8,137,7,TIDAK SEHAT
69,30,31,116,22,TIDAK SEHAT
65,16,19,261,16,SANGAT TIDAK SEHAT
46,9,9,191,7,TIDAK SEHAT
72,11,30,159,13,TIDAK SEHAT
74,27,31,120,19,TIDAK SEHAT
62,16,15,266,17,SANGAT TIDAK SEHAT
57,8,8,148,8,TIDAK SEHAT
64,12,25,131,12,TIDAK SEHAT
69,31,29,93,20,SEDANG
84,23,21,129,15,TIDAK SEHAT
109,13,55,58,14,TIDAK SEHAT
79,35,32,52,18,SEDANG
74,19,14,235,9,SANGAT TIDAK SEHAT
93,11,46,56,8,SEDANG
61,27,15,67,10,SEDANG
73,20,19,228,17,SANGAT TIDAK SEHAT
139,12,63,60,15,TIDAK SEHAT
71,32,38,64,21,SEDANG
72,18,24,257,16,SANGAT TIDAK SEHAT
92,12,42,67,13,SEDANG
64,29,32,78,17,SEDANG
72,19,18,275,15,SANGAT TIDAK SEHAT
116,12,52,68,14,TIDAK SEHAT
71,35,34,63,17,SEDANG
72,23,14,249,13,SANGAT TIDAK SEHAT
111,11,41,45,9,TIDAK SEHAT
61,29,28,61,15,SEDANG
55,29,32,130,21,TIDAK SEHAT
86,11,40,97,25,SEDANG
81,20,42,264,22,SANGAT TIDAK SEHAT
48,7,24,204,8,SANGAT TIDAK SEHAT
63,27,45,99,21,SEDANG
71,21,20,244,11,SANGAT TIDAK SEHAT
49,8,38,158,9,TIDAK SEHAT
76,11,62,66,9,SEDANG
60,29,24,64,11,SEDANG
53,15,20,254,12,SANGAT TIDAK SEHAT
32,7,15,108,6,TIDAK SEHAT
62,12,36,99,10,SEDANG
47,25,29,77,18,SEDANG
67,18,20,225,17,SANGAT TIDAK SEHAT
36,8,10,150,8,TIDAK SEHAT
77,12,41,139,17,TIDAK SEHAT
63,30,33,92,23,SEDANG
88,26,19,157,18,TIDAK SEHAT
109,14,48,140,15,TIDAK SEHAT
66,33,30,101,19,TIDAK SEHAT
40,9,18,92,19,SEDANG
72,19,14,229,15,SANGAT TIDAK SEHAT
40,8,8,105,10,TIDAK SEHAT
65,28,30,88,21,SEDANG
81,12,33,85,11,SEDANG
70,18,33,247,17,SANGAT TIDAK SEHAT
37,7,18,76,16,SEDANG
57,24,32,69,17,SEDANG
60,18,13,241,10,SANGAT TIDAK SEHAT
55,24,21,84,13,SEDANG
37,7,9,58,11,SEDANG
66,20,30,243,13,SANGAT TIDAK SEHAT
29,7,25,72,9,SEDANG
53,22,42,69,14,SEDANG
73,18,19,231,13,SANGAT TIDAK SEHAT
84,10,67,71,10,SEDANG
37,7,22,69,10,SEDANG
56,28,36,58,16,SEDANG
61,19,24,268,14,SANGAT TIDAK SEHAT
24,7,15,82,7,SEDANG
68,10,58,68,14,SEDANG
46,29,29,65,14,SEDANG
62,18,25,278,17,SANGAT TIDAK SEHAT
25,7,10,116,8,TIDAK SEHAT
72,12,42,89,14,SEDANG
50,31,35,88,21,SEDANG
65,22,23,276,23,SANGAT TIDAK SEHAT
23,8,12,90,6,SEDANG
42,31,34,85,18,SEDANG
85,23,30,270,21,SANGAT TIDAK SEHAT
84,11,72,117,24,TIDAK SEHAT
29,7,14,100,10,SEDANG
59,35,35,79,20,SEDANG
70,15,27,282,19,SANGAT TIDAK SEHAT
43,7,23,129,24,TIDAK SEHAT
72,28,36,94,21,SEDANG
73,15,28,314,16,BERBAHAYA
85,11,72,150,20,TIDAK SEHAT
37,7,23,134,9,TIDAK SEHAT
57,29,33,87,18,SEDANG
79,23,38,297,27,SANGAT TIDAK SEHAT
68,10,78,87,20,SEDANG
20,6,23,77,12,SEDANG
56,29,53,58,20,SEDANG
67,20,27,270,22,SANGAT TIDAK SEHAT
20,7,10,113,14,TIDAK SEHAT
45,30,40,104,22,TIDAK SEHAT
62,12,47,84,22,SEDANG
80,23,31,243,26,SANGAT TIDAK SEHAT
19,7,15,128,16,TIDAK SEHAT
75,12,65,95,18,SEDANG
47,33,36,83,28,SEDANG
62,18,27,287,19,SANGAT TIDAK SEHAT
15,7,8,83,6,SEDANG
58,11,42,77,13,SEDANG
49,30,34,57,20,SEDANG
53,16,19,264,13,SANGAT TIDAK SEHAT
53,10,31,87,9,SEDANG
18,6,8,77,8,SEDANG
45,26,27,50,15,BAIK
65,15,54,271,23,SANGAT TIDAK SEHAT
16,6,19,105,9,TIDAK SEHAT
39,30,50,98,25,SEDANG
59,19,17,267,15,SANGAT TIDAK SEHAT
26,7,6,108,6,TIDAK SEHAT
60,12,28,84,10,SEDANG
24,25,23,71,22,SEDANG
59,17,28,246,16,SANGAT TIDAK SEHAT
18,27,35,114,21,TIDAK SEHAT
53,12,39,92,22,SEDANG
16,7,11,74,5,SEDANG
62,15,24,270,17,SANGAT TIDAK SEHAT
62,10,40,112,13,TIDAK SEHAT
19,26,37,88,18,SEDANG
19,7,12,71,8,SEDANG
93,19,53,279,23,SANGAT TIDAK SEHAT
31,8,22,85,10,SEDANG
43,34,83,65,23,SEDANG
69,18,40,261,17,SANGAT TIDAK SEHAT
73,11,134,125,13,TIDAK SEHAT
30,30,44,119,16,TIDAK SEHAT
18,7,28,77,9,SEDANG
75,10,78,105,13,TIDAK SEHAT
18,7,15,90,9,SEDANG
51,29,38,73,18,SEDANG
79,26,28,266,20,SANGAT TIDAK SEHAT
18,7,8,85,8,SEDANG
32,30,29,70,15,SEDANG
25,23,17,57,11,SEDANG
19,6,4,57,6,SEDANG
51,19,27,221,22,SANGAT TIDAK SEHAT
26,30,35,60,16,SEDANG
14,7,11,51,6,SEDANG
58,20,38,261,18,SANGAT TIDAK SEHAT
24,30,43,93,19,SEDANG
16,7,10,90,11,SEDANG
75,24,28,154,22,TIDAK SEHAT
65,10,73,136,9,TIDAK SEHAT
25,7,25,131,14,TIDAK SEHAT
28,32,42,96,27,SEDANG
71,23,31,185,18,TIDAK SEHAT
59,11,48,93,13,SEDANG
19,30,34,91,18,SEDANG
35,7,12,84,11,SEDANG
69,20,25,203,16,SANGAT TIDAK SEHAT
52,10,40,116,11,TIDAK SEHAT
16,7,8,91,8,SEDANG
24,33,35,72,22,SEDANG
53,18,27,200,16,SANGAT TIDAK SEHAT
15,6,7,88,8,SEDANG
11,30,31,84,18,SEDANG
62,22,24,238,18,SANGAT TIDAK SEHAT
27,36,38,55,18,SEDANG
16,7,23,46,10,BAIK
58,23,25,203,9,SANGAT TIDAK SEHAT
19,8,10,49,11,BAIK
21,34,40,36,18,BAIK
74,20,36,215,12,SANGAT TIDAK SEHAT
17,8,20,63,11,SEDANG
20,37,52,48,18,SEDANG
50,17,25,227,12,SANGAT TIDAK SEHAT
59,11,47,90,12,SEDANG
20,7,6,81,7,SEDANG
19,30,29,47,16,BAIK
69,23,24,218,22,SANGAT TIDAK SEHAT
21,8,6,165,9,TIDAK SEHAT
61,11,49,136,17,TIDAK SEHAT
65,32,39,97,21,SEDANG
68,30,30,137,22,TIDAK SEHAT
72,1,25,113,14,TIDAK SEHAT
57,11,76,105,15,TIDAK SEHAT
76,30,56,94,19,SEDANG
58,10,23,106,18,TIDAK SEHAT
40,10,61,78,13,SEDANG
59,30,45,62,17,SEDANG
55,4,18,222,12,SANGAT TIDAK SEHAT
66,10,85,81,15,SEDANG
66,26,38,83,12,SEDANG
14,7,4,70,8,SEDANG
36,4,18,212,14,SANGAT TIDAK SEHAT
52,10,58,64,12,SEDANG
44,27,28,41,14,BAIK
38,0,16,21,8,BAIK
39,4,18,202,11,SANGAT TIDAK SEHAT
46,10,64,67,16,SEDANG
39,31,33,32,11,BAIK
34,0,8,24,6,BAIK
48,0,18,197,7,TIDAK SEHAT
57,7,24,77,11,SEDANG
50,10,35,45,7,BAIK
49,39,33,29,10,BAIK
63,8,20,219,15,SANGAT TIDAK SEHAT
60,34,37,123,21,TIDAK SEHAT
56,13,35,85,12,SEDANG
55,2,20,73,11,SEDANG
71,13,58,221,11,SANGAT TIDAK SEHAT
74,11,31,179,15,TIDAK SEHAT
71,5,42,86,19,SEDANG
73,2,40,66,14,SEDANG
15,10,11,56,13,SEDANG
49,8,12,210,12,SANGAT TIDAK SEHAT
53,9,12,81,7,SEDANG
46,2,17,75,11,SEDANG
50,7,34,228,14,SANGAT TIDAK SEHAT
33,4,15,105,7,TIDAK SEHAT
56,4,23,96,13,SEDANG
53,3,16,229,16,SANGAT TIDAK SEHAT
54,1,17,111,11,TIDAK SEHAT
32,4,6,109,6,TIDAK SEHAT
70,13,26,185,17,TIDAK SEHAT
68,5,30,77,19,SEDANG
65,2,31,72,15,SEDANG
70,16,23,163,16,TIDAK SEHAT
72,3,20,87,19,SEDANG
46,6,29,135,24,TIDAK SEHAT
64,2,39,81,17,SEDANG
59,5,28,71,20,SEDANG
16,2,22,70,9,SEDANG
53,7,22,223,23,SANGAT TIDAK SEHAT
61,1,31,144,17,TIDAK SEHAT
68,3,42,92,30,SEDANG
60,5,57,214,17,SANGAT TIDAK SEHAT
63,2,54,64,14,SEDANG
53,8,17,215,18,SANGAT TIDAK SEHAT
59,5,18,68,10,SEDANG
51,1,16,48,8,SEDANG
38,7,18,124,13,TIDAK SEHAT
53,5,30,68,20,SEDANG
19,1,19,54,4,SEDANG
45,8,24,107,17,TIDAK SEHAT
49,6,39,62,19,SEDANG
55,5,39,168,10,TIDAK SEHAT
65,6,49,62,18,SEDANG
16,1,25,44,6,BAIK
66,12,19,155,12,TIDAK SEHAT
60,6,33,76,20,SEDANG
49,9,23,185,14,TIDAK SEHAT
55,4,29,70,14,SEDANG
35,2,39,217,11,SANGAT TIDAK SEHAT
51,2,38,68,12,SEDANG
42,3,35,209,13,SANGAT TIDAK SEHAT
43,4,33,57,11,SEDANG
34,9,18,178,8,TIDAK SEHAT
53,7,21,47,13,SEDANG
26,4,13,192,6,TIDAK SEHAT
45,4,20,41,10,BAIK
23,2,14,205,16,SANGAT TIDAK SEHAT
38,3,31,54,13,SEDANG
33,6,17,218,12,SANGAT TIDAK SEHAT
45,5,30,33,10,BAIK
30,3,15,210,8,SANGAT TIDAK SEHAT
47,4,23,39,11,BAIK
29,4,17,215,10,SANGAT TIDAK SEHAT
